nohup: ignoring input

========================================
Simulando lamb = 0.0
========================================
[Parallel(n_jobs=8)]: Using backend LokyBackend with 8 concurrent workers.
[Parallel(n_jobs=8)]: Done   2 tasks      | elapsed:    0.4s
[Parallel(n_jobs=8)]: Done 997 tasks      | elapsed:   37.1s
[Parallel(n_jobs=8)]: Done 1042 tasks      | elapsed:   38.7s
[Parallel(n_jobs=8)]: Done 1089 tasks      | elapsed:   40.4s
[Parallel(n_jobs=8)]: Done 1136 tasks      | elapsed:   42.2s
[Parallel(n_jobs=8)]: Done 1185 tasks      | elapsed:   44.0s
[Parallel(n_jobs=8)]: Done 1234 tasks      | elapsed:   45.8s
[Parallel(n_jobs=8)]: Done 1285 tasks      | elapsed:   47.8s
[Parallel(n_jobs=8)]: Done 1336 tasks      | elapsed:   49.6s
[Parallel(n_jobs=8)]: Done 1389 tasks      | elapsed:   51.6s
[Parallel(n_jobs=8)]: Done 1442 tasks      | elapsed:   53.6s
[Parallel(n_jobs=8)]: Done 1497 tasks      | elapsed:   55.6s
[Parallel(n_jobs=8)]: Done 1552 tasks      | elapsed:   57.5s
[Parallel(n_jobs=8)]: Done 1609 tasks      | elapsed:   59.7s
[Parallel(n_jobs=8)]: Done 1666 tasks      | elapsed:  1.0min
[Parallel(n_jobs=8)]: Done 1725 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1784 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1845 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1906 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 1969 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 2032 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2097 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2162 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2229 tasks      | elapsed:  1.4min
[Parallel(n_jobs=8)]: Done 2296 tasks      | elapsed:  1.4min
[Parallel(n_jobs=8)]: Done 2365 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2434 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2505 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2576 tasks      | elapsed:  1.6min
[Parallel(n_jobs=8)]: Done 2649 tasks      | elapsed:  1.6min
[Parallel(n_jobs=8)]: Done 2722 tasks      | elapsed:  1.7min
[Parallel(n_jobs=8)]: Done 2797 tasks      | elapsed:  1.7min
[Parallel(n_jobs=8)]: Done 2872 tasks      | elapsed:  1.8min
[Parallel(n_jobs=8)]: Done 2949 tasks      | elapsed:  1.8min
[Parallel(n_jobs=8)]: Done 3026 tasks      | elapsed:  1.9min
[Parallel(n_jobs=8)]: Done 3105 tasks      | elapsed:  1.9min
[Parallel(n_jobs=8)]: Done 3184 tasks      | elapsed:  2.0min
[Parallel(n_jobs=8)]: Done 3265 tasks      | elapsed:  2.0min
[Parallel(n_jobs=8)]: Done 3346 tasks      | elapsed:  2.1min
[Parallel(n_jobs=8)]: Done 3429 tasks      | elapsed:  2.1min
[Parallel(n_jobs=8)]: Done 3512 tasks      | elapsed:  2.2min
[Parallel(n_jobs=8)]: Done 3597 tasks      | elapsed:  2.2min
[Parallel(n_jobs=8)]: Done 3682 tasks      | elapsed:  2.3min
[Parallel(n_jobs=8)]: Done 3769 tasks      | elapsed:  2.3min
[Parallel(n_jobs=8)]: Done 3856 tasks      | elapsed:  2.4min
[Parallel(n_jobs=8)]: Done 3945 tasks      | elapsed:  2.4min
[Parallel(n_jobs=8)]: Done 4034 tasks      | elapsed:  2.5min
[Parallel(n_jobs=8)]: Done 4125 tasks      | elapsed:  2.6min
[Parallel(n_jobs=8)]: Done 4216 tasks      | elapsed:  2.6min
[Parallel(n_jobs=8)]: Done 4309 tasks      | elapsed:  2.7min
[Parallel(n_jobs=8)]: Done 4402 tasks      | elapsed:  2.7min
[Parallel(n_jobs=8)]: Done 4497 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4592 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4689 tasks      | elapsed:  2.9min
[Parallel(n_jobs=8)]: Done 4786 tasks      | elapsed:  3.0min
[Parallel(n_jobs=8)]: Done 4885 tasks      | elapsed:  3.0min
[Parallel(n_jobs=8)]: Done 4984 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 5085 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 5186 tasks      | elapsed:  3.2min
[Parallel(n_jobs=8)]: Done 5289 tasks      | elapsed:  3.3min
[Parallel(n_jobs=8)]: Done 5392 tasks      | elapsed:  3.3min
[Parallel(n_jobs=8)]: Done 5497 tasks      | elapsed:  3.4min
[Parallel(n_jobs=8)]: Done 5602 tasks      | elapsed:  3.5min
[Parallel(n_jobs=8)]: Done 5709 tasks      | elapsed:  3.5min
[Parallel(n_jobs=8)]: Done 5816 tasks      | elapsed:  3.6min
[Parallel(n_jobs=8)]: Done 5925 tasks      | elapsed:  3.7min
[Parallel(n_jobs=8)]: Done 6034 tasks      | elapsed:  3.7min
[Parallel(n_jobs=8)]: Done 6145 tasks      | elapsed:  3.8min
[Parallel(n_jobs=8)]: Done 6256 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 6369 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 6482 tasks      | elapsed:  4.0min
[Parallel(n_jobs=8)]: Done 6597 tasks      | elapsed:  4.1min
[Parallel(n_jobs=8)]: Done 6712 tasks      | elapsed:  4.1min
[Parallel(n_jobs=8)]: Done 6829 tasks      | elapsed:  4.2min
[Parallel(n_jobs=8)]: Done 6946 tasks      | elapsed:  4.3min
[Parallel(n_jobs=8)]: Done 7065 tasks      | elapsed:  4.4min
[Parallel(n_jobs=8)]: Done 7184 tasks      | elapsed:  4.4min
[Parallel(n_jobs=8)]: Done 7305 tasks      | elapsed:  4.5min
[Parallel(n_jobs=8)]: Done 7426 tasks      | elapsed:  4.6min
[Parallel(n_jobs=8)]: Done 7549 tasks      | elapsed:  4.7min
[Parallel(n_jobs=8)]: Done 7672 tasks      | elapsed:  4.7min
[Parallel(n_jobs=8)]: Done 7797 tasks      | elapsed:  4.8min
[Parallel(n_jobs=8)]: Done 7922 tasks      | elapsed:  4.9min
[Parallel(n_jobs=8)]: Done 8049 tasks      | elapsed:  5.0min
[Parallel(n_jobs=8)]: Done 8176 tasks      | elapsed:  5.1min
[Parallel(n_jobs=8)]: Done 8305 tasks      | elapsed:  5.1min
[Parallel(n_jobs=8)]: Done 8434 tasks      | elapsed:  5.2min
[Parallel(n_jobs=8)]: Done 8565 tasks      | elapsed:  5.3min
[Parallel(n_jobs=8)]: Done 8696 tasks      | elapsed:  5.4min
[Parallel(n_jobs=8)]: Done 8829 tasks      | elapsed:  5.5min
[Parallel(n_jobs=8)]: Done 8962 tasks      | elapsed:  5.5min
[Parallel(n_jobs=8)]: Done 9097 tasks      | elapsed:  5.6min
[Parallel(n_jobs=8)]: Done 9232 tasks      | elapsed:  5.7min
[Parallel(n_jobs=8)]: Done 9369 tasks      | elapsed:  5.8min
[Parallel(n_jobs=8)]: Done 9506 tasks      | elapsed:  5.9min
[Parallel(n_jobs=8)]: Done 9645 tasks      | elapsed:  6.0min
[Parallel(n_jobs=8)]: Done 9784 tasks      | elapsed:  6.0min
[Parallel(n_jobs=8)]: Done 9925 tasks      | elapsed:  6.1min
[Parallel(n_jobs=8)]: Done 10000 out of 10000 | elapsed:  6.2min finished
lamb=0.5 completado en 6.18 min

========================================
Simulando lamb = 0.6
========================================
[Parallel(n_jobs=8)]: Using backend LokyBackend with 8 concurrent workers.
[Parallel(n_jobs=8)]: Done   2 tasks      | elapsed:    0.2s
[Parallel(n_jobs=8)]: Done   9 tasks      | elapsed:    0.5s
[Parallel(n_jobs=8)]: Done  16 tasks      | elapsed:    0.6s
[Parallel(n_jobs=8)]: Done  25 tasks      | elapsed:    1.1s
[Parallel(n_jobs=8)]: Done  34 tasks      | elapsed:    1.4s
[Parallel(n_jobs=8)]: Done  45 tasks      | elapsed:    1.7s
[Parallel(n_jobs=8)]: Done  56 tasks      | elapsed:    2.1s
[Parallel(n_jobs=8)]: Done  69 tasks      | elapsed:    2.6s
[Parallel(n_jobs=8)]: Done  82 tasks      | elapsed:    3.1s
[Parallel(n_jobs=8)]: Done  97 tasks      | elapsed:    3.7s
[Parallel(n_jobs=8)]: Done 112 tasks      | elapsed:    4.1s
[Parallel(n_jobs=8)]: Done 129 tasks      | elapsed:    4.9s
[Parallel(n_jobs=8)]: Done 146 tasks      | elapsed:    5.5s
[Parallel(n_jobs=8)]: Done 165 tasks      | elapsed:    6.2s
[Parallel(n_jobs=8)]: Done 184 tasks      | elapsed:    6.8s
[Parallel(n_jobs=8)]: Done 205 tasks      | elapsed:    7.6s
[Parallel(n_jobs=8)]: Done 226 tasks      | elapsed:    8.4s
[Parallel(n_jobs=8)]: Done 249 tasks      | elapsed:    9.3s
[Parallel(n_jobs=8)]: Done 272 tasks      | elapsed:   10.1s
[Parallel(n_jobs=8)]: Done 297 tasks      | elapsed:   11.1s
[Parallel(n_jobs=8)]: Done 322 tasks      | elapsed:   12.0s
[Parallel(n_jobs=8)]: Done 349 tasks      | elapsed:   13.0s
[Parallel(n_jobs=8)]: Done 376 tasks      | elapsed:   14.0s
[Parallel(n_jobs=8)]: Done 405 tasks      | elapsed:   15.0s
[Parallel(n_jobs=8)]: Done 434 tasks      | elapsed:   16.1s
[Parallel(n_jobs=8)]: Done 465 tasks      | elapsed:   17.3s
[Parallel(n_jobs=8)]: Done 496 tasks      | elapsed:   18.4s
[Parallel(n_jobs=8)]: Done 529 tasks      | elapsed:   19.7s
[Parallel(n_jobs=8)]: Done 562 tasks      | elapsed:   20.9s
[Parallel(n_jobs=8)]: Done 597 tasks      | elapsed:   22.2s
[Parallel(n_jobs=8)]: Done 632 tasks      | elapsed:   23.5s
[Parallel(n_jobs=8)]: Done 669 tasks      | elapsed:   24.9s
[Parallel(n_jobs=8)]: Done 706 tasks      | elapsed:   26.3s
[Parallel(n_jobs=8)]: Done 745 tasks      | elapsed:   27.7s
[Parallel(n_jobs=8)]: Done 784 tasks      | elapsed:   29.1s
[Parallel(n_jobs=8)]: Done 825 tasks      | elapsed:   30.7s
[Parallel(n_jobs=8)]: Done 866 tasks      | elapsed:   32.2s
[Parallel(n_jobs=8)]: Done 909 tasks      | elapsed:   33.7s
[Parallel(n_jobs=8)]: Done 952 tasks      | elapsed:   35.4s
[Parallel(n_jobs=8)]: Done 997 tasks      | elapsed:   37.0s
[Parallel(n_jobs=8)]: Done 1042 tasks      | elapsed:   38.7s
[Parallel(n_jobs=8)]: Done 1089 tasks      | elapsed:   40.4s
[Parallel(n_jobs=8)]: Done 1136 tasks      | elapsed:   42.2s
[Parallel(n_jobs=8)]: Done 1185 tasks      | elapsed:   44.0s
[Parallel(n_jobs=8)]: Done 1234 tasks      | elapsed:   45.8s
[Parallel(n_jobs=8)]: Done 1285 tasks      | elapsed:   47.7s
[Parallel(n_jobs=8)]: Done 1336 tasks      | elapsed:   49.6s
[Parallel(n_jobs=8)]: Done 1389 tasks      | elapsed:   51.6s
[Parallel(n_jobs=8)]: Done 1442 tasks      | elapsed:   53.5s
[Parallel(n_jobs=8)]: Done 1497 tasks      | elapsed:   55.6s
[Parallel(n_jobs=8)]: Done 1552 tasks      | elapsed:   57.6s
[Parallel(n_jobs=8)]: Done 1609 tasks      | elapsed:   59.7s
[Parallel(n_jobs=8)]: Done 1666 tasks      | elapsed:  1.0min
[Parallel(n_jobs=8)]: Done 1725 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1784 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1845 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1906 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 1969 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 2032 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2097 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2162 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2229 tasks      | elapsed:  1.4min
[Parallel(n_jobs=8)]: Done 2296 tasks      | elapsed:  1.4min
[Parallel(n_jobs=8)]: Done 2365 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2434 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2505 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2576 tasks      | elapsed:  1.6min
[Parallel(n_jobs=8)]: Done 2649 tasks      | elapsed:  1.6min
[Parallel(n_jobs=8)]: Done 2722 tasks      | elapsed:  1.7min
[Parallel(n_jobs=8)]: Done 2797 tasks      | elapsed:  1.7min
[Parallel(n_jobs=8)]: Done 2872 tasks      | elapsed:  1.8min
[Parallel(n_jobs=8)]: Done 2949 tasks      | elapsed:  1.8min
[Parallel(n_jobs=8)]: Done 3026 tasks      | elapsed:  1.9min
[Parallel(n_jobs=8)]: Done 3105 tasks      | elapsed:  1.9min
[Parallel(n_jobs=8)]: Done 3184 tasks      | elapsed:  2.0min
[Parallel(n_jobs=8)]: Done 3265 tasks      | elapsed:  2.0min
[Parallel(n_jobs=8)]: Done 3346 tasks      | elapsed:  2.1min
[Parallel(n_jobs=8)]: Done 3429 tasks      | elapsed:  2.1min
[Parallel(n_jobs=8)]: Done 3512 tasks      | elapsed:  2.2min
[Parallel(n_jobs=8)]: Done 3597 tasks      | elapsed:  2.2min
[Parallel(n_jobs=8)]: Done 3682 tasks      | elapsed:  2.3min
[Parallel(n_jobs=8)]: Done 3769 tasks      | elapsed:  2.3min
[Parallel(n_jobs=8)]: Done 3856 tasks      | elapsed:  2.4min
[Parallel(n_jobs=8)]: Done 3945 tasks      | elapsed:  2.4min
[Parallel(n_jobs=8)]: Done 4034 tasks      | elapsed:  2.5min
[Parallel(n_jobs=8)]: Done 4125 tasks      | elapsed:  2.5min
[Parallel(n_jobs=8)]: Done 4216 tasks      | elapsed:  2.6min
[Parallel(n_jobs=8)]: Done 4309 tasks      | elapsed:  2.7min
[Parallel(n_jobs=8)]: Done 4402 tasks      | elapsed:  2.7min
[Parallel(n_jobs=8)]: Done 4497 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4592 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4689 tasks      | elapsed:  2.9min
[Parallel(n_jobs=8)]: Done 4786 tasks      | elapsed:  3.0min
[Parallel(n_jobs=8)]: Done 4885 tasks      | elapsed:  3.0min
[Parallel(n_jobs=8)]: Done 4984 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 5085 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 5186 tasks      | elapsed:  3.2min
[Parallel(n_jobs=8)]: Done 5289 tasks      | elapsed:  3.3min
[Parallel(n_jobs=8)]: Done 5392 tasks      | elapsed:  3.3min
[Parallel(n_jobs=8)]: Done 5497 tasks      | elapsed:  3.4min
[Parallel(n_jobs=8)]: Done 5602 tasks      | elapsed:  3.5min
[Parallel(n_jobs=8)]: Done 5709 tasks      | elapsed:  3.5min
[Parallel(n_jobs=8)]: Done 5816 tasks      | elapsed:  3.6min
[Parallel(n_jobs=8)]: Done 5925 tasks      | elapsed:  3.7min
[Parallel(n_jobs=8)]: Done 6034 tasks      | elapsed:  3.7min
[Parallel(n_jobs=8)]: Done 6145 tasks      | elapsed:  3.8min
[Parallel(n_jobs=8)]: Done 6256 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 6369 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 6482 tasks      | elapsed:  4.0min
[Parallel(n_jobs=8)]: Done 6597 tasks      | elapsed:  4.1min
[Parallel(n_jobs=8)]: Done 6712 tasks      | elapsed:  4.1min
[Parallel(n_jobs=8)]: Done 6829 tasks      | elapsed:  4.2min
[Parallel(n_jobs=8)]: Done 6946 tasks      | elapsed:  4.3min
[Parallel(n_jobs=8)]: Done 7065 tasks      | elapsed:  4.4min
[Parallel(n_jobs=8)]: Done 7184 tasks      | elapsed:  4.4min
[Parallel(n_jobs=8)]: Done 7305 tasks      | elapsed:  4.5min
[Parallel(n_jobs=8)]: Done 7426 tasks      | elapsed:  4.6min
[Parallel(n_jobs=8)]: Done 7549 tasks      | elapsed:  4.7min
[Parallel(n_jobs=8)]: Done 7672 tasks      | elapsed:  4.7min
[Parallel(n_jobs=8)]: Done 7797 tasks      | elapsed:  4.8min
[Parallel(n_jobs=8)]: Done 7922 tasks      | elapsed:  4.9min
[Parallel(n_jobs=8)]: Done 8049 tasks      | elapsed:  5.0min
[Parallel(n_jobs=8)]: Done 8176 tasks      | elapsed:  5.1min
[Parallel(n_jobs=8)]: Done 8305 tasks      | elapsed:  5.1min
[Parallel(n_jobs=8)]: Done 8434 tasks      | elapsed:  5.2min
[Parallel(n_jobs=8)]: Done 8565 tasks      | elapsed:  5.3min
[Parallel(n_jobs=8)]: Done 8696 tasks      | elapsed:  5.4min
[Parallel(n_jobs=8)]: Done 8829 tasks      | elapsed:  5.5min
[Parallel(n_jobs=8)]: Done 8962 tasks      | elapsed:  5.5min
[Parallel(n_jobs=8)]: Done 9097 tasks      | elapsed:  5.6min
[Parallel(n_jobs=8)]: Done 9232 tasks      | elapsed:  5.7min
[Parallel(n_jobs=8)]: Done 9369 tasks      | elapsed:  5.8min
[Parallel(n_jobs=8)]: Done 9506 tasks      | elapsed:  5.9min
[Parallel(n_jobs=8)]: Done 9645 tasks      | elapsed:  6.0min
[Parallel(n_jobs=8)]: Done 9784 tasks      | elapsed:  6.0min
[Parallel(n_jobs=8)]: Done 9925 tasks      | elapsed:  6.1min
[Parallel(n_jobs=8)]: Done 10000 out of 10000 | elapsed:  6.2min finished
lamb=0.6 completado en 6.19 min

========================================
Simulando lamb = 0.7
========================================
[Parallel(n_jobs=8)]: Using backend LokyBackend with 8 concurrent workers.
[Parallel(n_jobs=8)]: Done   2 tasks      | elapsed:    0.2s
[Parallel(n_jobs=8)]: Done   9 tasks      | elapsed:    0.5s
[Parallel(n_jobs=8)]: Done  16 tasks      | elapsed:    0.6s
[Parallel(n_jobs=8)]: Done  25 tasks      | elapsed:    1.1s
[Parallel(n_jobs=8)]: Done  34 tasks      | elapsed:    1.4s
[Parallel(n_jobs=8)]: Done  45 tasks      | elapsed:    1.7s
[Parallel(n_jobs=8)]: Done  56 tasks      | elapsed:    2.1s
[Parallel(n_jobs=8)]: Done  69 tasks      | elapsed:    2.6s
[Parallel(n_jobs=8)]: Done  82 tasks      | elapsed:    3.1s
[Parallel(n_jobs=8)]: Done  97 tasks      | elapsed:    3.7s
[Parallel(n_jobs=8)]: Done 112 tasks      | elapsed:    4.2s
[Parallel(n_jobs=8)]: Done 129 tasks      | elapsed:    4.8s
[Parallel(n_jobs=8)]: Done 146 tasks      | elapsed:    5.4s
[Parallel(n_jobs=8)]: Done 165 tasks      | elapsed:    6.2s
[Parallel(n_jobs=8)]: Done 184 tasks      | elapsed:    6.9s
[Parallel(n_jobs=8)]: Done 205 tasks      | elapsed:    7.7s
[Parallel(n_jobs=8)]: Done 226 tasks      | elapsed:    8.5s
[Parallel(n_jobs=8)]: Done 249 tasks      | elapsed:    9.3s
[Parallel(n_jobs=8)]: Done 272 tasks      | elapsed:   10.2s
[Parallel(n_jobs=8)]: Done 297 tasks      | elapsed:   11.1s
[Parallel(n_jobs=8)]: Done 322 tasks      | elapsed:   12.0s
[Parallel(n_jobs=8)]: Done 349 tasks      | elapsed:   13.0s
[Parallel(n_jobs=8)]: Done 376 tasks      | elapsed:   14.0s
[Parallel(n_jobs=8)]: Done 405 tasks      | elapsed:   15.1s
[Parallel(n_jobs=8)]: Done 434 tasks      | elapsed:   16.1s
[Parallel(n_jobs=8)]: Done 465 tasks      | elapsed:   17.3s
[Parallel(n_jobs=8)]: Done 496 tasks      | elapsed:   18.5s
[Parallel(n_jobs=8)]: Done 529 tasks      | elapsed:   19.7s
[Parallel(n_jobs=8)]: Done 562 tasks      | elapsed:   20.9s
[Parallel(n_jobs=8)]: Done 597 tasks      | elapsed:   22.3s
[Parallel(n_jobs=8)]: Done 632 tasks      | elapsed:   23.5s
[Parallel(n_jobs=8)]: Done 669 tasks      | elapsed:   24.9s
[Parallel(n_jobs=8)]: Done 706 tasks      | elapsed:   26.2s
[Parallel(n_jobs=8)]: Done 745 tasks      | elapsed:   27.7s
[Parallel(n_jobs=8)]: Done 784 tasks      | elapsed:   29.1s
[Parallel(n_jobs=8)]: Done 825 tasks      | elapsed:   30.6s
[Parallel(n_jobs=8)]: Done 866 tasks      | elapsed:   32.2s
[Parallel(n_jobs=8)]: Done 909 tasks      | elapsed:   33.8s
[Parallel(n_jobs=8)]: Done 952 tasks      | elapsed:   35.3s
[Parallel(n_jobs=8)]: Done 997 tasks      | elapsed:   37.1s
[Parallel(n_jobs=8)]: Done 1042 tasks      | elapsed:   38.7s
[Parallel(n_jobs=8)]: Done 1089 tasks      | elapsed:   40.4s
[Parallel(n_jobs=8)]: Done 1136 tasks      | elapsed:   42.2s
[Parallel(n_jobs=8)]: Done 1185 tasks      | elapsed:   44.0s
[Parallel(n_jobs=8)]: Done 1234 tasks      | elapsed:   45.9s
[Parallel(n_jobs=8)]: Done 1285 tasks      | elapsed:   47.7s
[Parallel(n_jobs=8)]: Done 1336 tasks      | elapsed:   49.6s
[Parallel(n_jobs=8)]: Done 1389 tasks      | elapsed:   51.6s
[Parallel(n_jobs=8)]: Done 1442 tasks      | elapsed:   53.5s
[Parallel(n_jobs=8)]: Done 1497 tasks      | elapsed:   55.5s
[Parallel(n_jobs=8)]: Done 1552 tasks      | elapsed:   57.6s
[Parallel(n_jobs=8)]: Done 1609 tasks      | elapsed:   59.7s
[Parallel(n_jobs=8)]: Done 1666 tasks      | elapsed:  1.0min
[Parallel(n_jobs=8)]: Done 1725 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1784 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1845 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1906 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 1969 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 2032 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2097 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2162 tasks      | elapsed:  1.3min
[Parallel(n_jobs=8)]: Done 2229 tasks      | elapsed:  1.4min
[Parallel(n_jobs=8)]: Done 2296 tasks      | elapsed:  1.4min
[Parallel(n_jobs=8)]: Done 2365 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2434 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2505 tasks      | elapsed:  1.5min
[Parallel(n_jobs=8)]: Done 2576 tasks      | elapsed:  1.6min
[Parallel(n_jobs=8)]: Done 2649 tasks      | elapsed:  1.6min
[Parallel(n_jobs=8)]: Done 2722 tasks      | elapsed:  1.7min
[Parallel(n_jobs=8)]: Done 2797 tasks      | elapsed:  1.7min
[Parallel(n_jobs=8)]: Done 2872 tasks      | elapsed:  1.8min
[Parallel(n_jobs=8)]: Done 2949 tasks      | elapsed:  1.8min
[Parallel(n_jobs=8)]: Done 3026 tasks      | elapsed:  1.9min
[Parallel(n_jobs=8)]: Done 3105 tasks      | elapsed:  1.9min
[Parallel(n_jobs=8)]: Done 3184 tasks      | elapsed:  2.0min
[Parallel(n_jobs=8)]: Done 3265 tasks      | elapsed:  2.0min
[Parallel(n_jobs=8)]: Done 3346 tasks      | elapsed:  2.1min
[Parallel(n_jobs=8)]: Done 3429 tasks      | elapsed:  2.1min
[Parallel(n_jobs=8)]: Done 3512 tasks      | elapsed:  2.2min
[Parallel(n_jobs=8)]: Done 3597 tasks      | elapsed:  2.2min
[Parallel(n_jobs=8)]: Done 3682 tasks      | elapsed:  2.3min
[Parallel(n_jobs=8)]: Done 3769 tasks      | elapsed:  2.3min
[Parallel(n_jobs=8)]: Done 3856 tasks      | elapsed:  2.4min
[Parallel(n_jobs=8)]: Done 3945 tasks      | elapsed:  2.4min
[Parallel(n_jobs=8)]: Done 4034 tasks      | elapsed:  2.5min
[Parallel(n_jobs=8)]: Done 4125 tasks      | elapsed:  2.6min
[Parallel(n_jobs=8)]: Done 4216 tasks      | elapsed:  2.6min
[Parallel(n_jobs=8)]: Done 4309 tasks      | elapsed:  2.7min
[Parallel(n_jobs=8)]: Done 4402 tasks      | elapsed:  2.7min
[Parallel(n_jobs=8)]: Done 4497 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4592 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4689 tasks      | elapsed:  2.9min
[Parallel(n_jobs=8)]: Done 4786 tasks      | elapsed:  3.0min
[Parallel(n_jobs=8)]: Done 4885 tasks      | elapsed:  3.0min
[Parallel(n_jobs=8)]: Done 4984 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 5085 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 5186 tasks      | elapsed:  3.2min
[Parallel(n_jobs=8)]: Done 5289 tasks      | elapsed:  3.3min
[Parallel(n_jobs=8)]: Done 5392 tasks      | elapsed:  3.3min
[Parallel(n_jobs=8)]: Done 5497 tasks      | elapsed:  3.4min
[Parallel(n_jobs=8)]: Done 5602 tasks      | elapsed:  3.5min
[Parallel(n_jobs=8)]: Done 5709 tasks      | elapsed:  3.5min
[Parallel(n_jobs=8)]: Done 5816 tasks      | elapsed:  3.6min
[Parallel(n_jobs=8)]: Done 5925 tasks      | elapsed:  3.7min
[Parallel(n_jobs=8)]: Done 6034 tasks      | elapsed:  3.7min
[Parallel(n_jobs=8)]: Done 6145 tasks      | elapsed:  3.8min
[Parallel(n_jobs=8)]: Done 6256 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 6369 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 6482 tasks      | elapsed:  4.0min
[Parallel(n_jobs=8)]: Done 6597 tasks      | elapsed:  4.1min
[Parallel(n_jobs=8)]: Done 6712 tasks      | elapsed:  4.1min
[Parallel(n_jobs=8)]: Done 6829 tasks      | elapsed:  4.2min
[Parallel(n_jobs=8)]: Done 6946 tasks      | elapsed:  4.3min
[Parallel(n_jobs=8)]: Done 7065 tasks      | elapsed:  4.4min
[Parallel(n_jobs=8)]: Done 7184 tasks      | elapsed:  4.5min
[Parallel(n_jobs=8)]: Done 7305 tasks      | elapsed:  4.5min
[Parallel(n_jobs=8)]: Done 7426 tasks      | elapsed:  4.6min
[Parallel(n_jobs=8)]: Done 7549 tasks      | elapsed:  4.7min
[Parallel(n_jobs=8)]: Done 7672 tasks      | elapsed:  4.8min
[Parallel(n_jobs=8)]: Done 7797 tasks      | elapsed:  4.8min
[Parallel(n_jobs=8)]: Done 7922 tasks      | elapsed:  4.9min
[Parallel(n_jobs=8)]: Done 8049 tasks      | elapsed:  5.0min
[Parallel(n_jobs=8)]: Done 8176 tasks      | elapsed:  5.1min
[Parallel(n_jobs=8)]: Done 8305 tasks      | elapsed:  5.2min
[Parallel(n_jobs=8)]: Done 8434 tasks      | elapsed:  5.2min
[Parallel(n_jobs=8)]: Done 8565 tasks      | elapsed:  5.3min
[Parallel(n_jobs=8)]: Done 8696 tasks      | elapsed:  5.4min
[Parallel(n_jobs=8)]: Done 8829 tasks      | elapsed:  5.5min
